OCCRNC_YEAR,OCCRNC_MM,OCCRNC_VIRS,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_DUR,HOL_IND,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_ELM_PROB,POP_MID_PROB,POP_HIGH_PROB,POP_60P_PROB,POP_DENS,GMS_LIC_CNT
2013,5,황색포도상구균,1,6,1,3,1,92.823,17.8,24.1,12.1,130,2.1,19.3,1007.2,1018.4,992.3,1012.1,1023.6,997.5,66,7,239.8,42,1,51034494,2857626,1873209,2045145,8563099,0.059519187,0.03901556,0.042596676,0.178353884,508.98978,330
2013,4,황색포도상구균,0,0,0,0,0,92.823,10.3,16.4,4.4,77,2.7,24.2,1008.5,1019.9,991.7,1013.7,1025.4,997.2,59,3,218.5,44,1,51018468,2864621,1878370,2048250,8532451,0.059664881,0.039123054,0.042661347,0.177715541,508.8299456,412
2013,3,황색포도상구균,0,0,0,3,1,92.952,6.6,13.5,0.2,60.7,2.4,22.6,1012.5,1024.2,995.5,1017.9,1030,1000.8,57,1,240.9,13,1,51003843,2872586,1884929,2048264,8509137,0.059830777,0.039259666,0.042661639,0.177229953,508.6840839,405
2013,2,황색포도상구균,0,0,0,3,1,93.038,0.7,5.8,-4.2,51,2.2,19.2,1019.2,1028.2,1006.3,1024.8,1034.2,1011.8,57,4,179.4,2,1,50991003,2883837,1890500,2052978,8472674,0.060065115,0.0393757,0.042759823,0.176470494,508.5560249,284
2013,1,황색포도상구균,0,0,0,0,0,92.728,-2.1,3.2,-6.8,27.8,2,18.2,1020.5,1032.6,1008.4,1026.2,1038.9,1014.3,64,8,180.5,2,1,50965180,2894402,1897274,2061241,8441804,0.060285165,0.03951679,0.042931927,0.175827528,508.2984806,242
2012,12,노로바이러스,10,184,1,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,노로바이러스,8,278,1,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,노로바이러스,1,5,1,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,노로바이러스,0,0,0,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,노로바이러스,0,0,0,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,노로바이러스,0,0,0,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,노로바이러스,0,0,0,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,노로바이러스,7,313,1,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,노로바이러스,5,166,1,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,노로바이러스,5,221,1,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,노로바이러스,11,264,1,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,노로바이러스,3,234,1,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,바실러스세레우스,0,0,0,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,바실러스세레우스,1,6,1,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,바실러스세레우스,1,10,1,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,바실러스세레우스,0,0,0,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,바실러스세레우스,2,47,1,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,바실러스세레우스,0,0,0,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,바실러스세레우스,0,0,0,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,바실러스세레우스,0,0,0,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,바실러스세레우스,1,39,1,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,바실러스세레우스,0,0,0,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,바실러스세레우스,1,9,1,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,바실러스세레우스,0,0,0,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,병원성대장균,0,0,0,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,병원성대장균,0,0,0,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,병원성대장균,0,0,0,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,병원성대장균,16,1236,1,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,병원성대장균,6,357,1,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,병원성대장균,1,3,1,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,병원성대장균,3,66,1,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,병원성대장균,4,156,1,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,병원성대장균,0,0,0,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,병원성대장균,0,0,0,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,병원성대장균,0,0,0,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,병원성대장균,1,26,1,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,살모넬라,0,0,0,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,살모넬라,0,0,0,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,살모넬라,1,33,1,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,살모넬라,0,0,0,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,살모넬라,3,11,1,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,살모넬라,0,0,0,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,살모넬라,3,43,1,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,살모넬라,1,12,1,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,살모넬라,1,48,1,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,살모넬라,0,0,0,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,살모넬라,0,0,0,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,살모넬라,0,0,0,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,원충,0,0,0,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,원충,0,0,0,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,원충,0,0,0,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,원충,0,0,0,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,원충,0,0,0,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,원충,0,0,0,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,원충,0,0,0,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,원충,0,0,0,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,원충,0,0,0,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,원충,0,0,0,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,원충,0,0,0,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,원충,0,0,0,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,장염비브리오,1,15,1,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,장염비브리오,0,0,0,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,장염비브리오,0,0,0,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,장염비브리오,3,54,1,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,장염비브리오,4,71,1,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,장염비브리오,2,40,1,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,장염비브리오,0,0,0,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,장염비브리오,0,0,0,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,장염비브리오,0,0,0,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,장염비브리오,1,15,1,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,장염비브리오,0,0,0,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,장염비브리오,0,0,0,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,캠필로박터제주니,1,266,1,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,캠필로박터제주니,0,0,0,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,캠필로박터제주니,0,0,0,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,캠필로박터제주니,1,14,1,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,캠필로박터제주니,1,29,1,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,캠필로박터제주니,2,124,1,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
2012,6,캠필로박터제주니,2,204,1,0,0,91.639,22.1,27.3,18,76.2,2,13,1003.5,1013.5,992.9,1007.9,1018.2,997.5,70,17,185.2,18,1,50832898,2996653,1919547,2083945,8241936,0.062414869,0.039980696,0.04340481,0.171664638,507.374693,304
2012,5,캠필로박터제주니,0,0,0,3,1,91.769,18.3,24.5,13,38.1,1.9,15.5,1007.1,1016.2,996.6,1011.6,1020.9,1001.2,62,4,232.5,41,1,50819380,3008341,1923654,2087654,8214797,0.062658309,0.040066238,0.043482062,0.171099382,507.2397668,301
2012,4,캠필로박터제주니,1,2,1,0,0,91.605,12.6,18.8,6.7,132.3,2.6,24.3,1009.2,1020.5,988.4,1013.9,1025.4,993.5,59,1,215.7,43,1,50801531,3023418,1926080,2091640,8165036,0.062972335,0.040116767,0.043565083,0.17006295,507.0616118,298
2012,3,캠필로박터제주니,0,0,0,4,1,91.614,5.7,10.7,1,87.6,2.6,19.5,1014.9,1025.4,1000.6,1019.8,1030.5,1005.8,60,1,179.8,13,1,50783029,3039204,1929469,2094954,8135286,0.063301129,0.040187354,0.043634107,0.169443312,506.8769392,317
2012,2,캠필로박터제주니,0,0,0,0,0,91.588,-0.8,4.7,-5.7,9.5,2.3,21.5,1018.6,1028.2,1005.2,1023.8,1033.9,1010.4,53,5,185.6,2,1,50767313,3058131,1931594,2096201,8094562,0.063695344,0.040231614,0.04366008,0.168595104,506.7200742,243
2012,1,캠필로박터제주니,0,0,0,4,1,91.242,-1.2,3.8,-5.7,16.7,2.1,19.3,1020.5,1032,1010.7,1025.8,1037.7,1015.9,57,3,176.9,2,1,50750837,3077279,1932895,2104703,8057875,0.064094163,0.040258711,0.043837162,0.16783098,506.5556235,149
2012,12,클로스트리디움퍼프린젠스,1,33,1,4,1,92.175,-1.7,3,-6,61.8,2.2,21.8,1018.5,1030.9,1003.5,1024.2,1037.2,1009.4,65,4,175.7,6,1,50948272,2907732,1900852,2067189,8408663,0.060562805,0.039591313,0.043055813,0.175137261,508.5262671,209
2012,11,클로스트리디움퍼프린젠스,1,20,1,0,0,92.011,6.6,11.7,1.9,55,2.2,19.6,1014.2,1024.1,999.9,1019.6,1029.7,1005.7,63,2,177.9,10,1,50930805,2923814,1905439,2069350,8381225,0.060897764,0.039686852,0.043100822,0.174565777,508.351925,259
2012,10,클로스트리디움퍼프린젠스,0,0,0,0,0,92.339,14.3,21,8.8,57.3,1.7,17.8,1013.4,1020.8,1002.9,1018.7,1026.5,1008.5,69,3,235.4,96,1,50912264,2939334,1906748,2073114,8359244,0.061221018,0.039714116,0.04317922,0.174107952,508.166863,219
2012,9,클로스트리디움퍼프린젠스,1,9,1,3,1,92.512,20.2,25.2,16.2,250.1,1.8,29.3,1008.9,1018.4,984.8,1013.9,1023.7,990.9,78,20,180.6,55,1,50891223,2955328,1909558,2074856,8331718,0.061554144,0.039772644,0.043215502,0.173534635,507.956848,233
2012,8,클로스트리디움퍼프린젠스,0,0,0,0,0,91.855,26.4,30.7,23.1,405.2,2.2,36.3,1004.2,1012.1,984.6,1009,1016.9,991.4,78,24,155.9,27,1,50871606,2969856,1912211,2077866,8301171,0.061856736,0.039827901,0.043278195,0.172898397,507.7610463,251
2012,7,클로스트리디움퍼프린젠스,0,0,0,0,0,91.432,25.5,29.7,22,298.8,1.9,22.1,1001.7,1011,990.4,1006.4,1015.8,995.5,80,24,164,17,1,50851082,2983220,1914726,2081193,8270918,0.062135084,0.039880284,0.043347491,0.172268281,507.5561916,311
